cidade,idsensor,tipo_sangue,nota,data_coleta,latitude,longitude,hora_coleta,hora_entrega,local_coleta,local_entrega,cfp_doador,cpf_consumidor,transportador,testado,temperatura
Maracanau,141,A,1.6849199663016,2018-12-31,123596,98905,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA235,KK8988SFGJKL144,CARRO 0383484,SIM,20
Fortaleza,142,A,10,2018-12-31,123597,98906,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA236,KK8988SFGJKL145,CARRO 0383485,SIM,21
Caucaia,143,A,10,2018-12-31,123598,98907,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA237,KK8988SFGJKL146,CARRO 0383486,SIM,22
Maracanau,144,A,10,2018-12-31,123599,98908,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA238,KK8988SFGJKL147,CARRO 0383487,SIM,23
Fortaleza,145,A,10,2018-12-31,123600,98909,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA239,KK8988SFGJKL148,CARRO 0383488,SIM,24
Caucaia,146,A,6.7375539004312,2018-12-31,123601,98910,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA240,KK8988SFGJKL149,CARRO 0383489,SIM,25
Maracanau,147,A,9.82493747767059,2018-12-31,123602,98911,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA241,KK8988SFGJKL150,CARRO 0383490,SIM,26
Fortaleza,148,A,10,2018-12-31,123603,98912,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA242,KK8988SFGJKL151,CARRO 0383491,SIM,27
Caucaia,149,A,2.5843967048942,2018-12-31,123604,98913,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA243,KK8988SFGJKL152,CARRO 0383492,SIM,28
Maracanau,150,A,10,2018-12-31,123605,98914,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA244,KK8988SFGJKL153,CARRO 0383493,SIM,29
Fortaleza,151,A,10,2018-12-31,123606,98915,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA245,KK8988SFGJKL154,CARRO 0383494,SIM,30
Caucaia,152,A,10,2018-12-31,123607,98916,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA246,KK8988SFGJKL155,CARRO 0383495,SIM,31
Maracanau,153,A,10,2018-12-31,123608,98917,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA247,KK8988SFGJKL156,CARRO 0383496,SIM,32
Fortaleza,154,A,3.05498829487792,2018-12-31,123609,98918,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA248,KK8988SFGJKL157,CARRO 0383497,SIM,16
Caucaia,155,A,10,2018-12-31,123610,98919,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA249,KK8988SFGJKL158,CARRO 0383498,SIM,17
Maracanau,156,A,10,2018-12-31,123611,98920,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA250,KK8988SFGJKL159,CARRO 0383499,SIM,18
Fortaleza,157,A,5.54358844399392,2018-12-31,123612,98921,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA251,KK8988SFGJKL160,CARRO 0383500,SIM,19
Caucaia,158,A,10,2018-12-31,123613,98922,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA252,KK8988SFGJKL161,CARRO 0383501,SIM,20
Maracanau,159,A,10,2018-12-31,123614,98923,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA253,KK8988SFGJKL162,CARRO 0383502,SIM,21
Fortaleza,160,A,10,2018-12-31,123615,98924,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA254,KK8988SFGJKL163,CARRO 0383503,SIM,22
Caucaia,161,A,10,2018-12-31,123616,98925,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA255,KK8988SFGJKL164,CARRO 0383504,SIM,23
Maracanau,162,A,10,2018-12-31,123617,98926,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA256,KK8988SFGJKL165,CARRO 0383505,SIM,24
Fortaleza,163,A,10,2018-12-31,123618,98927,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA257,KK8988SFGJKL166,CARRO 0383506,SIM,25
Caucaia,164,A,10,2018-12-31,123619,98928,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA258,KK8988SFGJKL167,CARRO 0383507,SIM,26
Maracanau,165,A,10,2018-12-31,123620,98929,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA259,KK8988SFGJKL168,CARRO 0383508,SIM,27
Fortaleza,166,A,10,2018-12-31,123621,98930,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA260,KK8988SFGJKL169,CARRO 0383509,SIM,28
Caucaia,167,A,10,2018-12-31,123622,98931,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA261,KK8988SFGJKL170,CARRO 0383510,SIM,29
Maracanau,168,A,10,2018-12-31,123623,98932,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA262,KK8988SFGJKL171,CARRO 0383511,SIM,30
Fortaleza,169,A,10,2018-12-31,123624,98933,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA263,KK8988SFGJKL172,CARRO 0383512,SIM,31
Caucaia,170,A,10,2018-12-31,123625,98934,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA264,KK8988SFGJKL173,CARRO 0383513,SIM,32
Maracanau,171,A,10,2018-12-31,123626,98935,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA265,KK8988SFGJKL174,CARRO 0383514,SIM,17
Fortaleza,172,A,7.61186126555467,2018-12-31,123627,98936,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA266,KK8988SFGJKL175,CARRO 0383515,SIM,18
Caucaia,173,A,10,2018-12-31,123628,98937,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA267,KK8988SFGJKL176,CARRO 0383516,SIM,19
Maracanau,174,A,4.84437447014654,2018-12-31,123629,98938,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA268,KK8988SFGJKL177,CARRO 0383517,SIM,20
Fortaleza,175,A,10,2018-12-31,123630,98939,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA269,KK8988SFGJKL178,CARRO 0383518,SIM,21
Caucaia,176,A,10,2018-12-31,123631,98940,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA270,KK8988SFGJKL179,CARRO 0383519,SIM,22
Maracanau,177,A,10,2018-12-31,123632,98941,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA271,KK8988SFGJKL180,CARRO 0383520,SIM,23
Fortaleza,178,A,10,2018-12-31,123633,98942,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA272,KK8988SFGJKL181,CARRO 0383521,SIM,24
Caucaia,179,A,10,2018-12-31,123634,98943,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA273,KK8988SFGJKL182,CARRO 0383522,SIM,25
Maracanau,180,A,10,2018-12-31,123635,98944,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA274,KK8988SFGJKL183,CARRO 0383523,SIM,26
Fortaleza,181,A,10,2018-12-31,123636,98945,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA275,KK8988SFGJKL184,CARRO 0383524,SIM,27
Caucaia,182,A,10,2018-12-31,123637,98946,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA276,KK8988SFGJKL185,CARRO 0383525,SIM,28
Maracanau,183,A,10,2018-12-31,123638,98947,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA277,KK8988SFGJKL186,CARRO 0383526,SIM,29
Fortaleza,184,A,10,2018-12-31,123639,98948,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA278,KK8988SFGJKL187,CARRO 0383527,SIM,30
Caucaia,185,A,10,2018-12-31,123640,98949,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA279,KK8988SFGJKL188,CARRO 0383528,SIM,31
Maracanau,186,A,10,2018-12-31,123641,98950,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA280,KK8988SFGJKL189,CARRO 0383529,SIM,32
Fortaleza,187,A,10,2018-12-31,123642,98951,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA281,KK8988SFGJKL190,CARRO 0383530,SIM,33
Caucaia,188,A,10,2018-12-31,123643,98952,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA282,KK8988SFGJKL191,CARRO 0383531,SIM,17
Maracanau,189,A,10,2018-12-31,123644,98953,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA283,KK8988SFGJKL192,CARRO 0383532,SIM,18
Fortaleza,190,A,10,2018-12-31,123645,98954,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA284,KK8988SFGJKL193,CARRO 0383533,SIM,19
Caucaia,191,A,10,2018-12-31,123646,98955,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA285,KK8988SFGJKL194,CARRO 0383534,SIM,20
Maracanau,192,A,10,2018-12-31,123647,98956,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA286,KK8988SFGJKL195,CARRO 0383535,SIM,21
Fortaleza,193,A,10,2018-12-31,123648,98957,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA287,KK8988SFGJKL196,CARRO 0383536,SIM,22
Caucaia,194,A,10,2018-12-31,123649,98958,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA288,KK8988SFGJKL197,CARRO 0383537,SIM,23
Maracanau,195,A,10,2018-12-31,123650,98959,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA289,KK8988SFGJKL198,CARRO 0383538,SIM,24
Fortaleza,196,A,10,2018-12-31,123651,98960,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA290,KK8988SFGJKL199,CARRO 0383539,SIM,25
Caucaia,197,A,9.75292587776333,2018-12-31,123652,98961,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA291,KK8988SFGJKL200,CARRO 0383540,SIM,26
Maracanau,198,A,10,2018-12-31,123653,98962,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA292,KK8988SFGJKL201,CARRO 0383541,SIM,27
Fortaleza,199,A,10,2018-12-31,123654,98963,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA293,KK8988SFGJKL202,CARRO 0383542,SIM,28
Caucaia,200,A,10,2018-12-31,123655,98964,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA294,KK8988SFGJKL203,CARRO 0383543,SIM,29
Maracanau,201,A,10,2018-12-31,123656,98965,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA295,KK8988SFGJKL204,CARRO 0383544,SIM,30
Fortaleza,202,A,9.50601602961738,2018-12-31,123657,98966,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA296,KK8988SFGJKL205,CARRO 0383545,SIM,31
Caucaia,203,A,7.0562020302055,2018-12-31,123658,98967,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA297,KK8988SFGJKL206,CARRO 0383546,SIM,32
Maracanau,204,A,10,2018-12-31,123659,98968,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA298,KK8988SFGJKL207,CARRO 0383547,SIM,33
Fortaleza,205,A,10,2018-12-31,123660,98969,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA299,KK8988SFGJKL208,CARRO 0383548,SIM,18
Caucaia,206,A,10,2018-12-31,123661,98970,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA300,KK8988SFGJKL209,CARRO 0383549,SIM,19
Maracanau,207,A,10,2018-12-31,123662,98971,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA301,KK8988SFGJKL210,CARRO 0383550,SIM,20
Fortaleza,208,A,10,2018-12-31,123663,98972,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA302,KK8988SFGJKL211,CARRO 0383551,SIM,21
Caucaia,209,A,8.38125808033525,2018-12-31,123664,98973,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA303,KK8988SFGJKL212,CARRO 0383552,SIM,22
Maracanau,210,A,10,2018-12-31,123665,98974,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA304,KK8988SFGJKL213,CARRO 0383553,SIM,23
Fortaleza,211,A,3.87371683129963,2018-12-31,123666,98975,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA305,KK8988SFGJKL214,CARRO 0383554,SIM,24
Caucaia,212,A,1.71345346545963,2018-12-31,123667,98976,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA306,KK8988SFGJKL215,CARRO 0383555,SIM,25
Maracanau,213,A,10,2018-12-31,123668,98977,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA307,KK8988SFGJKL216,CARRO 0383556,SIM,26
Fortaleza,214,A,10,2018-12-31,123669,98978,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA308,KK8988SFGJKL217,CARRO 0383557,SIM,27
Caucaia,215,A,3.43117313247616,2018-12-31,123670,98979,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA309,KK8988SFGJKL218,CARRO 0383558,SIM,28
Maracanau,216,A,7.09724950884087,2018-12-31,123671,98980,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA310,KK8988SFGJKL219,CARRO 0383559,SIM,29
Fortaleza,217,A,10,2018-12-31,123672,98981,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA311,KK8988SFGJKL220,CARRO 0383560,SIM,30
Caucaia,218,A,10,2018-12-31,123673,98982,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA312,KK8988SFGJKL221,CARRO 0383561,SIM,31
Maracanau,219,A,10,2018-12-31,123674,98983,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA313,KK8988SFGJKL222,CARRO 0383562,SIM,32
Fortaleza,220,A,2.45882188122747,2018-12-31,123675,98984,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA314,KK8988SFGJKL223,CARRO 0383563,SIM,33
Caucaia,221,A,6.91169295820459,2018-12-31,123676,98985,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA315,KK8988SFGJKL224,CARRO 0383564,SIM,34
Maracanau,222,A,10,2018-12-31,123677,98986,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA316,KK8988SFGJKL225,CARRO 0383565,SIM,18
Fortaleza,223,A,10,2018-12-31,123678,98987,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA317,KK8988SFGJKL226,CARRO 0383566,SIM,19
Caucaia,224,A,10,2018-12-31,123679,98988,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA318,KK8988SFGJKL227,CARRO 0383567,SIM,20
Maracanau,225,A,2.79261826262043,2018-12-31,123680,98989,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA319,KK8988SFGJKL228,CARRO 0383568,SIM,21
Fortaleza,226,A,10,2018-12-31,123681,98990,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA320,KK8988SFGJKL229,CARRO 0383569,SIM,22
Caucaia,227,A,10,2018-12-31,123682,98991,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA321,KK8988SFGJKL230,CARRO 0383570,SIM,23
Maracanau,228,A,10,2018-12-31,123683,98992,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA322,KK8988SFGJKL231,CARRO 0383571,SIM,24
Fortaleza,229,A,5.33997864008544,2018-12-31,123684,98993,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA323,KK8988SFGJKL232,CARRO 0383572,SIM,25
Caucaia,230,A,10,2018-12-31,123685,98994,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA324,KK8988SFGJKL233,CARRO 0383573,SIM,26
Maracanau,231,A,10,2018-12-31,123686,98995,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA325,KK8988SFGJKL234,CARRO 0383574,SIM,27
Fortaleza,232,A,10,2018-12-31,123687,98996,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA326,KK8988SFGJKL235,CARRO 0383575,SIM,28
Caucaia,233,A,10,2018-12-31,123688,98997,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA327,KK8988SFGJKL236,CARRO 0383576,SIM,29
Maracanau,234,A,1.58747293358648,2018-12-31,123689,98998,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA328,KK8988SFGJKL237,CARRO 0383577,SIM,30
Fortaleza,235,A,10,2018-12-31,123690,98999,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA329,KK8988SFGJKL238,CARRO 0383578,SIM,31
Caucaia,236,A,6.519967400163,2018-12-31,123691,99000,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA330,KK8988SFGJKL239,CARRO 0383579,SIM,32
Maracanau,237,A,10,2018-12-31,123692,99001,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA331,KK8988SFGJKL240,CARRO 0383580,SIM,33
Fortaleza,238,A,10,2018-12-31,123693,99002,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA332,KK8988SFGJKL241,CARRO 0383581,SIM,34
Caucaia,239,A,10,2018-12-31,123694,99003,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA333,KK8988SFGJKL242,CARRO 0383582,SIM,19
Maracanau,240,A,10,2018-12-31,123695,99004,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA334,KK8988SFGJKL243,CARRO 0383583,SIM,20
Fortaleza,241,A,10,2018-12-31,123696,99005,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA335,KK8988SFGJKL244,CARRO 0383584,SIM,21
Caucaia,242,A,10,2018-12-31,123697,99006,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA336,KK8988SFGJKL245,CARRO 0383585,SIM,22
Maracanau,243,A,10,2018-12-31,123698,99007,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA337,KK8988SFGJKL246,CARRO 0383586,SIM,23
Fortaleza,244,A,10,2018-12-31,123699,99008,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA338,KK8988SFGJKL247,CARRO 0383587,SIM,24
Caucaia,245,A,10,2018-12-31,123700,99009,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA339,KK8988SFGJKL248,CARRO 0383588,SIM,25
Maracanau,246,A,10,2018-12-31,123701,99010,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA340,KK8988SFGJKL249,CARRO 0383589,SIM,26
Fortaleza,247,A,10,2018-12-31,123702,99011,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA341,KK8988SFGJKL250,CARRO 0383590,SIM,27
Caucaia,248,A,8.81023519497434,2018-12-31,123703,99012,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA342,KK8988SFGJKL251,CARRO 0383591,SIM,28
Maracanau,249,A,10,2018-12-31,123704,99013,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA343,KK8988SFGJKL252,CARRO 0383592,SIM,29
Fortaleza,250,A,10,2018-12-31,123705,99014,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA344,KK8988SFGJKL253,CARRO 0383593,SIM,30
Caucaia,251,A,10,2018-12-31,123706,99015,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA345,KK8988SFGJKL254,CARRO 0383594,SIM,31
Maracanau,252,A,10,2018-12-31,123707,99016,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA346,KK8988SFGJKL255,CARRO 0383595,SIM,32
Fortaleza,253,A,10,2018-12-31,123708,99017,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA347,KK8988SFGJKL256,CARRO 0383596,SIM,33
Caucaia,254,A,10,2018-12-31,123709,99018,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA348,KK8988SFGJKL257,CARRO 0383597,SIM,34
Maracanau,255,A,10,2018-12-31,123710,99019,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA349,KK8988SFGJKL258,CARRO 0383598,SIM,35
Fortaleza,256,A,6.77583286278939,2018-12-31,123711,99020,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA350,KK8988SFGJKL259,CARRO 0383599,SIM,19
Caucaia,257,A,10,2018-12-31,123712,99021,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA351,KK8988SFGJKL260,CARRO 0383600,SIM,20
Maracanau,258,A,8.54859199661232,2018-12-31,123713,99022,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA352,KK8988SFGJKL261,CARRO 0383601,SIM,21
Fortaleza,259,A,3.66568914956012,2018-12-31,123714,99023,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA353,KK8988SFGJKL262,CARRO 0383602,SIM,22
Caucaia,260,A,10,2018-12-31,123715,99024,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA354,KK8988SFGJKL263,CARRO 0383603,SIM,23
Maracanau,261,A,10,2018-12-31,123716,99025,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA355,KK8988SFGJKL264,CARRO 0383604,SIM,24
Fortaleza,262,A,10,2018-12-31,123717,99026,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA356,KK8988SFGJKL265,CARRO 0383605,SIM,25
Caucaia,263,A,6.33831305287954,2018-12-31,123718,99027,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA357,KK8988SFGJKL266,CARRO 0383606,SIM,26
Maracanau,264,A,10,2018-12-31,123719,99028,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA358,KK8988SFGJKL267,CARRO 0383607,SIM,27
Fortaleza,265,A,10,2018-12-31,123720,99029,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA359,KK8988SFGJKL268,CARRO 0383608,SIM,28
Caucaia,266,A,10,2018-12-31,123721,99030,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA360,KK8988SFGJKL269,CARRO 0383609,SIM,29
Maracanau,267,A,10,2018-12-31,123722,99031,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA361,KK8988SFGJKL270,CARRO 0383610,SIM,30
Fortaleza,268,A,0,2018-12-31,123723,99032,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA362,KK8988SFGJKL271,CARRO 0383611,SIM,31
Caucaia,269,A,10,2018-12-31,123724,99033,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA363,KK8988SFGJKL272,CARRO 0383612,SIM,32
Maracanau,270,A,3.70697767258833,2018-12-31,123725,99034,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA364,KK8988SFGJKL273,CARRO 0383613,SIM,33
Fortaleza,271,A,10,2018-12-31,123726,99035,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA365,KK8988SFGJKL274,CARRO 0383614,SIM,34
Caucaia,272,A,10,2018-12-31,123727,99036,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA366,KK8988SFGJKL275,CARRO 0383615,SIM,35
Maracanau,273,A,10,2018-12-31,123728,99037,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA367,KK8988SFGJKL276,CARRO 0383616,SIM,20
Fortaleza,274,A,10,2018-12-31,123729,99038,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA368,KK8988SFGJKL277,CARRO 0383617,SIM,21
Caucaia,275,A,10,2018-12-31,123730,99039,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA369,KK8988SFGJKL278,CARRO 0383618,SIM,22
Maracanau,276,A,8.43763183799747,2018-12-31,123731,99040,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA370,KK8988SFGJKL279,CARRO 0383619,SIM,23
Fortaleza,277,A,10,2018-12-31,123732,99041,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA371,KK8988SFGJKL280,CARRO 0383620,SIM,24
Caucaia,278,A,10,2018-12-31,123733,99042,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA372,KK8988SFGJKL281,CARRO 0383621,SIM,25
Maracanau,279,A,6.95732838589981,2018-12-31,123734,99043,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA373,KK8988SFGJKL282,CARRO 0383622,SIM,26
Fortaleza,280,A,7.4868376563783,2018-12-31,123735,99044,03:00:00 AM,05:00:00 AM,HOSPITAL DO CORACAO,HEMOCE,9945JJKAHA374,KK8988SFGJKL283,CARRO 0383623,SIM,27
Caucaia,281,A,10,2018-12-31,123736,99045,03:00:00 AM,05:00:00 AM,HGF,HEMOCE,9945JJKAHA375,KK8988SFGJKL284,CARRO 0383624,SIM,28
